Numéro;Type election;Annee;Type enregistrement;Numéro tour;Code departement;Code commune;Numéro bdv;Indicatif;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimes;Nombre de listes;Liste;Voix;NOM;ADRESSE
170;MN;2020;V;1;31;555;0166;I;1146;675;471;4;4;463;12;Toulouse animaliste;8;MATERNELLE PONTS JUMEAUX;18 RUE CECILE BRUNSCHVICG
170;MN;2020;V;1;31;555;0166;I;1146;675;471;4;4;463;12;Une nouvelle énergie pour Toulouse;81;MATERNELLE PONTS JUMEAUX;18 RUE CECILE BRUNSCHVICG
170;MN;2020;V;1;31;555;0166;I;1146;675;471;4;4;463;12;Pour la cohésion ! L’autre choix;34;MATERNELLE PONTS JUMEAUX;18 RUE CECILE BRUNSCHVICG
171;MN;2020;V;1;31;555;0167;I;1121;686;435;2;4;429;12;En avant Toulouse;0;ECOLE FALGUIERE;2 RUE D ARTAGNAN
171;MN;2020;V;1;31;555;0167;I;1121;686;435;2;4;429;12;Aimer Toulouse avec Jean-Luc Moudenc;146;ECOLE FALGUIERE;2 RUE D ARTAGNAN
172;MN;2020;V;1;31;555;0168;I;889;525;364;2;5;357;12;Archipel Citoyen;107;ECOLE FALGUIERE;2 RUE D ARTAGNAN
172;MN;2020;V;1;31;555;0168;I;889;525;364;2;5;357;12;Toulouse anticapitaliste;5;ECOLE FALGUIERE;2 RUE D ARTAGNAN
172;MN;2020;V;1;31;555;0168;I;889;525;364;2;5;357;12;Debout Toulouse;3;ECOLE FALGUIERE;2 RUE D ARTAGNAN
173;MN;2020;V;1;31;555;0169;I;865;497;368;3;5;360;12;En avant Toulouse;0;ECOLE FALGUIERE;2 RUE D ARTAGNAN
173;MN;2020;V;1;31;555;0169;I;865;497;368;3;5;360;12;Toulouse belle et forte;12;ECOLE FALGUIERE;2 RUE D ARTAGNAN
173;MN;2020;V;1;31;555;0169;I;865;497;368;3;5;360;12;Archipel Citoyen;102;ECOLE FALGUIERE;2 RUE D ARTAGNAN
174;MN;2020;V;1;31;555;0170;I;859;503;356;5;7;344;12;Lutte ouvrière;2;ECOLE FALGUIERE;2 RUE D ARTAGNAN
174;MN;2020;V;1;31;555;0170;I;859;503;356;5;7;344;12;Debout Toulouse;1;ECOLE FALGUIERE;2 RUE D ARTAGNAN
176;MN;2020;V;1;31;555;0172;I;1146;707;439;0;1;438;12;Une nouvelle énergie pour Toulouse;87;ECOLE DES SEPT DENIERS;110 ROUTE DE BLAGNAC
177;MN;2020;V;1;31;555;0173;I;953;538;415;2;4;409;12;En avant Toulouse;0;ECOLE DES SEPT DENIERS;110 ROUTE DE BLAGNAC
177;MN;2020;V;1;31;555;0173;I;953;538;415;2;4;409;12;Toulouse belle et forte;11;ECOLE DES SEPT DENIERS;110 ROUTE DE BLAGNAC
177;MN;2020;V;1;31;555;0173;I;953;538;415;2;4;409;12;Aimer Toulouse avec Jean-Luc Moudenc;161;ECOLE DES SEPT DENIERS;110 ROUTE DE BLAGNAC
177;MN;2020;V;1;31;555;0173;I;953;538;415;2;4;409;12;Lutte ouvrière;2;ECOLE DES SEPT DENIERS;110 ROUTE DE BLAGNAC
178;MN;2020;V;1;31;555;0174;I;874;533;341;2;2;337;12;En avant Toulouse;0;ECOLE DES SEPT DENIERS;110 ROUTE DE BLAGNAC
178;MN;2020;V;1;31;555;0174;I;874;533;341;2;2;337;12;Lutte ouvrière;2;ECOLE DES SEPT DENIERS;110 ROUTE DE BLAGNAC
179;MN;2020;V;1;31;555;0175;I;843;605;238;3;4;231;12;Aimer Toulouse avec Jean-Luc Moudenc;83;GROUPE SCOLAIRE CHATEAU D'ANCELY;4 ALLEE DU VIVARAIS
180;MN;2020;V;1;31;555;0176;I;898;574;324;2;4;318;12;En avant Toulouse;2;GROUPE SCOLAIRE CHATEAU D'ANCELY;4 ALLEE DU VIVARAIS
181;MN;2020;V;1;31;555;0177;I;954;596;358;0;6;352;12;Pour la cohésion ! L’autre choix;22;GROUPE SCOLAIRE CHATEAU D'ANCELY;4 ALLEE DU VIVARAIS
182;MN;2020;V;1;31;555;0178;I;686;501;185;1;3;181;12;Rassemblement Toulousain;16;GROUPE SCOLAIRE CHATEAU D'ANCELY;4 ALLEE DU VIVARAIS
182;MN;2020;V;1;31;555;0178;I;686;501;185;1;3;181;12;Toulouse aux travailleurs, pas aux spéculateurs;0;GROUPE SCOLAIRE CHATEAU D'ANCELY;4 ALLEE DU VIVARAIS
182;MN;2020;V;1;31;555;0178;I;686;501;185;1;3;181;12;Toulouse belle et forte;5;GROUPE SCOLAIRE CHATEAU D'ANCELY;4 ALLEE DU VIVARAIS
182;MN;2020;V;1;31;555;0178;I;686;501;185;1;3;181;12;Aimer Toulouse avec Jean-Luc Moudenc;73;GROUPE SCOLAIRE CHATEAU D'ANCELY;4 ALLEE DU VIVARAIS
183;MN;2020;V;1;31;555;0179;I;934;627;307;1;3;303;12;Pour la cohésion ! L’autre choix;19;ECOLE JULES FERRY;109 AVENUE DE FRONTON
184;MN;2020;V;1;31;555;0180;I;931;618;313;1;4;308;12;Toulouse anticapitaliste;1;ECOLE JULES FERRY;109 AVENUE DE FRONTON
185;MN;2020;V;1;31;555;0181;I;854;530;324;1;3;320;12;Archipel Citoyen;77;ECOLE JULES FERRY;109 AVENUE DE FRONTON
185;MN;2020;V;1;31;555;0181;I;854;530;324;1;3;320;12;Toulouse anticapitaliste;3;ECOLE JULES FERRY;109 AVENUE DE FRONTON
189;MN;2020;V;1;31;555;0184;I;847;615;232;2;1;229;12;Toulouse animaliste;6;ECOLE LALANDE;239 AVENUE DE FRONTON
189;MN;2020;V;1;31;555;0184;I;847;615;232;2;1;229;12;Debout Toulouse;1;ECOLE LALANDE;239 AVENUE DE FRONTON
190;MN;2020;V;1;31;555;0185;I;1131;807;324;0;8;316;12;Pour la cohésion ! L’autre choix;25;ECOLE LALANDE;239 AVENUE DE FRONTON
191;MN;2020;V;1;31;555;0186;I;1088;707;381;3;2;376;12;Toulouse belle et forte;14;ECOLE LALANDE;239 AVENUE DE FRONTON
191;MN;2020;V;1;31;555;0186;I;1088;707;381;3;2;376;12;Archipel Citoyen;80;ECOLE LALANDE;239 AVENUE DE FRONTON
192;MN;2020;V;1;31;555;0187;I;522;416;106;1;3;102;12;Archipel Citoyen;18;MATERNELLE JEAN DIEUZAIDE;14 CHEMIN DE LA GLACIERE
192;MN;2020;V;1;31;555;0187;I;522;416;106;1;3;102;12;Lutte ouvrière;0;MATERNELLE JEAN DIEUZAIDE;14 CHEMIN DE LA GLACIERE
193;MN;2020;V;1;31;555;0188;I;1625;1187;438;4;8;426;12;Rassemblement Toulousain;24;ECOLE DU GRAND SELVE;71 ALLEE DU GRAND SELVE
193;MN;2020;V;1;31;555;0188;I;1625;1187;438;4;8;426;12;Toulouse aux travailleurs, pas aux spéculateurs;0;ECOLE DU GRAND SELVE;71 ALLEE DU GRAND SELVE
193;MN;2020;V;1;31;555;0188;I;1625;1187;438;4;8;426;12;Toulouse belle et forte;15;ECOLE DU GRAND SELVE;71 ALLEE DU GRAND SELVE
193;MN;2020;V;1;31;555;0188;I;1625;1187;438;4;8;426;12;Toulouse anticapitaliste;9;ECOLE DU GRAND SELVE;71 ALLEE DU GRAND SELVE
194;MN;2020;V;1;31;555;0189;I;1263;876;387;4;3;380;12;Rassemblement Toulousain;16;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
194;MN;2020;V;1;31;555;0189;I;1263;876;387;4;3;380;12;Pour la cohésion ! L’autre choix;19;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
195;MN;2020;V;1;31;555;0190;I;1296;913;383;2;3;378;12;Toulouse animaliste;7;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
195;MN;2020;V;1;31;555;0190;I;1296;913;383;2;3;378;12;Toulouse anticapitaliste;13;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
196;MN;2020;V;1;31;555;0191;I;1006;674;332;5;6;321;12;Toulouse aux travailleurs, pas aux spéculateurs;0;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
196;MN;2020;V;1;31;555;0191;I;1006;674;332;5;6;321;12;Archipel Citoyen;110;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
196;MN;2020;V;1;31;555;0191;I;1006;674;332;5;6;321;12;Toulouse animaliste;4;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
196;MN;2020;V;1;31;555;0191;I;1006;674;332;5;6;321;12;Toulouse anticapitaliste;7;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
197;MN;2020;V;1;31;555;0192;I;1028;744;284;4;1;279;12;Toulouse anticapitaliste;4;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
197;MN;2020;V;1;31;555;0192;I;1028;744;284;4;1;279;12;Une nouvelle énergie pour Toulouse;54;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
198;MN;2020;V;1;31;555;192A;I;1029;813;216;0;0;216;12;En avant Toulouse;1;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
198;MN;2020;V;1;31;555;192A;I;1029;813;216;0;0;216;12;Toulouse belle et forte;7;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
198;MN;2020;V;1;31;555;192A;I;1029;813;216;0;0;216;12;Archipel Citoyen;57;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
198;MN;2020;V;1;31;555;192A;I;1029;813;216;0;0;216;12;Lutte ouvrière;1;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
198;MN;2020;V;1;31;555;192A;I;1029;813;216;0;0;216;12;Toulouse animaliste;4;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
198;MN;2020;V;1;31;555;192A;I;1029;813;216;0;0;216;12;Toulouse anticapitaliste;0;ECOLE ERNEST RENAN;7 CHEMIN D AUDIBERT
199;MN;2020;V;1;31;555;0193;I;1069;784;285;2;2;281;12;Rassemblement Toulousain;29;ECOLE CUVIER;135 ROUTE D ALBI
199;MN;2020;V;1;31;555;0193;I;1069;784;285;2;2;281;12;Debout Toulouse;3;ECOLE CUVIER;135 ROUTE D ALBI
200;MN;2020;V;1;31;555;0194;I;1137;794;343;3;3;337;12;Toulouse aux travailleurs, pas aux spéculateurs;0;ECOLE CUVIER;135 ROUTE D ALBI
200;MN;2020;V;1;31;555;0194;I;1137;794;343;3;3;337;12;En avant Toulouse;0;ECOLE CUVIER;135 ROUTE D ALBI
1;MN;2020;V;1;31;555;0001;I;901;574;327;5;1;321;12;En avant Toulouse;0;CAPITOLE SALLE DES COMMISSIONS;HOTEL DE VILLE
1;MN;2020;V;1;31;555;0001;I;901;574;327;5;1;321;12;Pour la cohésion ! L’autre choix;32;CAPITOLE SALLE DES COMMISSIONS;HOTEL DE VILLE
2;MN;2020;V;1;31;555;0002;I;895;535;360;1;2;357;12;Une nouvelle énergie pour Toulouse;63;CAPITOLE SALLE DES COMMISSIONS;HOTEL DE VILLE
3;MN;2020;V;1;31;555;0003;I;719;417;302;1;1;300;12;Archipel Citoyen;102;ECOLE LAKANAL;17 PL DE LA DAURADE
3;MN;2020;V;1;31;555;0003;I;719;417;302;1;1;300;12;Pour la cohésion ! L’autre choix;14;ECOLE LAKANAL;17 PL DE LA DAURADE
4;MN;2020;V;1;31;555;0004;I;849;503;346;2;1;343;12;Toulouse aux travailleurs, pas aux spéculateurs;0;ECOLE LAKANAL;17 PL DE LA DAURADE
4;MN;2020;V;1;31;555;0004;I;849;503;346;2;1;343;12;En avant Toulouse;0;ECOLE LAKANAL;17 PL DE LA DAURADE
4;MN;2020;V;1;31;555;0004;I;849;503;346;2;1;343;12;Toulouse animaliste;3;ECOLE LAKANAL;17 PL DE LA DAURADE
4;MN;2020;V;1;31;555;0004;I;849;503;346;2;1;343;12;Toulouse anticapitaliste;4;ECOLE LAKANAL;17 PL DE LA DAURADE
4;MN;2020;V;1;31;555;0004;I;849;503;346;2;1;343;12;Une nouvelle énergie pour Toulouse;57;ECOLE LAKANAL;17 PL DE LA DAURADE
4;MN;2020;V;1;31;555;0004;I;849;503;346;2;1;343;12;Debout Toulouse;1;ECOLE LAKANAL;17 PL DE LA DAURADE
6;MN;2020;V;1;31;555;0006;I;853;486;367;0;0;367;12;Toulouse aux travailleurs, pas aux spéculateurs;0;MATERNELLE SERMET;71 RUE DU TAUR
6;MN;2020;V;1;31;555;0006;I;853;486;367;0;0;367;12;Toulouse belle et forte;8;MATERNELLE SERMET;71 RUE DU TAUR
7;MN;2020;V;1;31;555;0007;I;823;478;345;3;0;342;12;Rassemblement Toulousain;16;MATERNELLE SERMET;71 RUE DU TAUR
7;MN;2020;V;1;31;555;0007;I;823;478;345;3;0;342;12;Archipel Citoyen;80;MATERNELLE SERMET;71 RUE DU TAUR
7;MN;2020;V;1;31;555;0007;I;823;478;345;3;0;342;12;Toulouse anticapitaliste;2;MATERNELLE SERMET;71 RUE DU TAUR
8;MN;2020;V;1;31;555;0008;I;1091;659;432;2;4;426;12;Toulouse anticapitaliste;11;ECOLE DU NORD;13 BOULEVARD D ARCOLE
8;MN;2020;V;1;31;555;0008;I;1091;659;432;2;4;426;12;Pour la cohésion ! L’autre choix;19;ECOLE DU NORD;13 BOULEVARD D ARCOLE
9;MN;2020;V;1;31;555;0009;I;978;545;433;3;5;425;12;Toulouse animaliste;6;ECOLE DU NORD;13 BOULEVARD D ARCOLE
10;MN;2020;V;1;31;555;0010;I;1098;647;451;8;2;441;12;Toulouse animaliste;5;ECOLE DU NORD;13 BOULEVARD D ARCOLE
10;MN;2020;V;1;31;555;0010;I;1098;647;451;8;2;441;12;Toulouse anticapitaliste;9;ECOLE DU NORD;13 BOULEVARD D ARCOLE
10;MN;2020;V;1;31;555;0010;I;1098;647;451;8;2;441;12;Une nouvelle énergie pour Toulouse;80;ECOLE DU NORD;13 BOULEVARD D ARCOLE
10;MN;2020;V;1;31;555;0010;I;1098;647;451;8;2;441;12;Debout Toulouse;1;ECOLE DU NORD;13 BOULEVARD D ARCOLE
11;MN;2020;V;1;31;555;0011;I;1024;570;454;2;1;451;12;Aimer Toulouse avec Jean-Luc Moudenc;154;ECOLE DU NORD;13 BOULEVARD D ARCOLE
11;MN;2020;V;1;31;555;0011;I;1024;570;454;2;1;451;12;Une nouvelle énergie pour Toulouse;96;ECOLE DU NORD;13 BOULEVARD D ARCOLE
11;MN;2020;V;1;31;555;0011;I;1024;570;454;2;1;451;12;Pour la cohésion ! L’autre choix;19;ECOLE DU NORD;13 BOULEVARD D ARCOLE
12;MN;2020;V;1;31;555;0012;I;947;546;401;4;4;393;12;Toulouse animaliste;1;ECOLE DU NORD;13 BOULEVARD D ARCOLE
13;MN;2020;V;1;31;555;0013;I;989;587;402;2;2;398;12;Rassemblement Toulousain;11;ECOLE BAYARD;60 RUE MATABIAU
14;MN;2020;V;1;31;555;0014;I;1028;665;363;5;0;358;12;Toulouse animaliste;4;ECOLE BAYARD;60 RUE MATABIAU
14;MN;2020;V;1;31;555;0014;I;1028;665;363;5;0;358;12;Debout Toulouse;2;ECOLE BAYARD;60 RUE MATABIAU
14;MN;2020;V;1;31;555;0014;I;1028;665;363;5;0;358;12;Pour la cohésion ! L’autre choix;14;ECOLE BAYARD;60 RUE MATABIAU
15;MN;2020;V;1;31;555;0015;I;877;510;367;3;3;361;12;Rassemblement Toulousain;10;ECOLE BAYARD;60 RUE MATABIAU
15;MN;2020;V;1;31;555;0015;I;877;510;367;3;3;361;12;En avant Toulouse;1;ECOLE BAYARD;60 RUE MATABIAU
15;MN;2020;V;1;31;555;0015;I;877;510;367;3;3;361;12;Aimer Toulouse avec Jean-Luc Moudenc;139;ECOLE BAYARD;60 RUE MATABIAU
15;MN;2020;V;1;31;555;0015;I;877;510;367;3;3;361;12;Pour la cohésion ! L’autre choix;9;ECOLE BAYARD;60 RUE MATABIAU
16;MN;2020;V;1;31;555;0016;I;1157;668;489;5;5;479;12;Toulouse aux travailleurs, pas aux spéculateurs;3;ECOLE BAYARD;60 RUE MATABIAU
16;MN;2020;V;1;31;555;0016;I;1157;668;489;5;5;479;12;Toulouse belle et forte;10;ECOLE BAYARD;60 RUE MATABIAU
17;MN;2020;V;1;31;555;0017;I;1110;643;467;2;1;464;12;Toulouse anticapitaliste;5;ECOLE BAYARD;60 RUE MATABIAU
18;MN;2020;V;1;31;555;0018;I;697;392;305;2;2;301;12;Toulouse anticapitaliste;3;CENTRE SPORTIF LEO LAGRANGE;PL PIERRE PAUL RIQUET
18;MN;2020;V;1;31;555;0018;I;697;392;305;2;2;301;12;Pour la cohésion ! L’autre choix;8;CENTRE SPORTIF LEO LAGRANGE;PL PIERRE PAUL RIQUET
19;MN;2020;V;1;31;555;0019;I;798;454;344;4;2;338;12;Archipel Citoyen;126;CENTRE SPORTIF LEO LAGRANGE;PL PIERRE PAUL RIQUET
19;MN;2020;V;1;31;555;0019;I;798;454;344;4;2;338;12;Toulouse animaliste;6;CENTRE SPORTIF LEO LAGRANGE;PL PIERRE PAUL RIQUET
20;MN;2020;V;1;31;555;0020;I;1027;621;406;2;10;394;12;Debout Toulouse;5;ECOLE BONNEFOY;18 RUE DU FAUBOURG BONNEFOY
20;MN;2020;V;1;31;555;0020;I;1027;621;406;2;10;394;12;Pour la cohésion ! L’autre choix;19;ECOLE BONNEFOY;18 RUE DU FAUBOURG BONNEFOY
21;MN;2020;V;1;31;555;0021;I;1041;630;411;3;2;406;12;Toulouse aux travailleurs, pas aux spéculateurs;0;ECOLE BONNEFOY;18 RUE DU FAUBOURG BONNEFOY
22;MN;2020;V;1;31;555;0022;I;884;526;358;5;6;347;12;Rassemblement Toulousain;9;ECOLE BONNEFOY;18 RUE DU FAUBOURG BONNEFOY
23;MN;2020;V;1;31;555;0023;I;1000;616;384;3;2;379;12;Toulouse belle et forte;12;ECOLE BONNEFOY;18 RUE DU FAUBOURG BONNEFOY
24;MN;2020;V;1;31;555;0024;I;1120;633;487;3;2;482;12;En avant Toulouse;0;ESPACE BONNEFOY PERIOLE;270 RUE DE PERIOLE
24;MN;2020;V;1;31;555;0024;I;1120;633;487;3;2;482;12;Archipel Citoyen;153;ESPACE BONNEFOY PERIOLE;270 RUE DE PERIOLE
24;MN;2020;V;1;31;555;0024;I;1120;633;487;3;2;482;12;Toulouse anticapitaliste;6;ESPACE BONNEFOY PERIOLE;270 RUE DE PERIOLE
24;MN;2020;V;1;31;555;0024;I;1120;633;487;3;2;482;12;Debout Toulouse;1;ESPACE BONNEFOY PERIOLE;270 RUE DE PERIOLE
24;MN;2020;V;1;31;555;0024;I;1120;633;487;3;2;482;12;Pour la cohésion ! L’autre choix;18;ESPACE BONNEFOY PERIOLE;270 RUE DE PERIOLE
25;MN;2020;V;1;31;555;0025;I;895;541;354;2;9;343;12;Rassemblement Toulousain;12;ESPACE BONNEFOY PERIOLE;270 RUE DE PERIOLE
25;MN;2020;V;1;31;555;0025;I;895;541;354;2;9;343;12;En avant Toulouse;1;ESPACE BONNEFOY PERIOLE;270 RUE DE PERIOLE
26;MN;2020;V;1;31;555;0026;I;659;381;278;1;2;275;12;Archipel Citoyen;85;ESPACE BONNEFOY PERIOLE;270 RUE DE PERIOLE
26;MN;2020;V;1;31;555;0026;I;659;381;278;1;2;275;12;Une nouvelle énergie pour Toulouse;50;ESPACE BONNEFOY PERIOLE;270 RUE DE PERIOLE
27;MN;2020;V;1;31;555;0027;I;1104;621;483;2;5;476;12;Toulouse aux travailleurs, pas aux spéculateurs;0;ECOLE PIERRE ET MARIE CURIE;36 RUE DE LA JEUNESSE
27;MN;2020;V;1;31;555;0027;I;1104;621;483;2;5;476;12;Archipel Citoyen;188;ECOLE PIERRE ET MARIE CURIE;36 RUE DE LA JEUNESSE
27;MN;2020;V;1;31;555;0027;I;1104;621;483;2;5;476;12;Aimer Toulouse avec Jean-Luc Moudenc;113;ECOLE PIERRE ET MARIE CURIE;36 RUE DE LA JEUNESSE
28;MN;2020;V;1;31;555;0028;I;986;625;361;4;3;354;12;Debout Toulouse;3;ECOLE PIERRE ET MARIE CURIE;36 RUE DE LA JEUNESSE
28;MN;2020;V;1;31;555;0028;I;986;625;361;4;3;354;12;Pour la cohésion ! L’autre choix;9;ECOLE PIERRE ET MARIE CURIE;36 RUE DE LA JEUNESSE
30;MN;2020;V;1;31;555;0030;I;963;572;391;3;7;381;12;Toulouse aux travailleurs, pas aux spéculateurs;0;ECOLE PIERRE ET MARIE CURIE;36 RUE DE LA JEUNESSE
31;MN;2020;V;1;31;555;0031;I;699;435;264;2;1;261;12;Aimer Toulouse avec Jean-Luc Moudenc;140;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
31;MN;2020;V;1;31;555;0031;I;699;435;264;2;1;261;12;Toulouse anticapitaliste;0;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
31;MN;2020;V;1;31;555;0031;I;699;435;264;2;1;261;12;Une nouvelle énergie pour Toulouse;39;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
31;MN;2020;V;1;31;555;0031;I;699;435;264;2;1;261;12;Debout Toulouse;3;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
32;MN;2020;V;1;31;555;0032;I;882;506;376;2;2;372;12;Rassemblement Toulousain;20;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
32;MN;2020;V;1;31;555;0032;I;882;506;376;2;2;372;12;Toulouse aux travailleurs, pas aux spéculateurs;0;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
32;MN;2020;V;1;31;555;0032;I;882;506;376;2;2;372;12;Archipel Citoyen;55;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
32;MN;2020;V;1;31;555;0032;I;882;506;376;2;2;372;12;Toulouse animaliste;4;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
32;MN;2020;V;1;31;555;0032;I;882;506;376;2;2;372;12;Pour la cohésion ! L’autre choix;15;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
33;MN;2020;V;1;31;555;0033;I;863;524;339;6;0;333;12;Toulouse belle et forte;11;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
33;MN;2020;V;1;31;555;0033;I;863;524;339;6;0;333;12;Toulouse animaliste;4;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
33;MN;2020;V;1;31;555;0033;I;863;524;339;6;0;333;12;Debout Toulouse;2;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
34;MN;2020;V;1;31;555;0034;I;691;405;286;2;1;283;12;Toulouse aux travailleurs, pas aux spéculateurs;0;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
34;MN;2020;V;1;31;555;0034;I;691;405;286;2;1;283;12;Debout Toulouse;0;ECOLE FOURTANIER;51 RUE DU REMPART ST ETIENNE
35;MN;2020;V;1;31;555;0035;I;824;435;389;2;6;381;12;Toulouse aux travailleurs, pas aux spéculateurs;1;ECOLE MICHELET;5 BOULEVARD MICHELET
35;MN;2020;V;1;31;555;0035;I;824;435;389;2;6;381;12;Toulouse belle et forte;16;ECOLE MICHELET;5 BOULEVARD MICHELET
35;MN;2020;V;1;31;555;0035;I;824;435;389;2;6;381;12;Une nouvelle énergie pour Toulouse;86;ECOLE MICHELET;5 BOULEVARD MICHELET
36;MN;2020;V;1;31;555;0036;I;869;498;371;2;0;369;12;Aimer Toulouse avec Jean-Luc Moudenc;140;ECOLE MICHELET;5 BOULEVARD MICHELET
36;MN;2020;V;1;31;555;0036;I;869;498;371;2;0;369;12;Lutte ouvrière;3;ECOLE MICHELET;5 BOULEVARD MICHELET
36;MN;2020;V;1;31;555;0036;I;869;498;371;2;0;369;12;Toulouse anticapitaliste;7;ECOLE MICHELET;5 BOULEVARD MICHELET
36;MN;2020;V;1;31;555;0036;I;869;498;371;2;0;369;12;Une nouvelle énergie pour Toulouse;77;ECOLE MICHELET;5 BOULEVARD MICHELET
37;MN;2020;V;1;31;555;0037;I;745;451;294;2;1;291;12;En avant Toulouse;0;ECOLE MICHELET;5 BOULEVARD MICHELET
37;MN;2020;V;1;31;555;0037;I;745;451;294;2;1;291;12;Aimer Toulouse avec Jean-Luc Moudenc;108;ECOLE MICHELET;5 BOULEVARD MICHELET
37;MN;2020;V;1;31;555;0037;I;745;451;294;2;1;291;12;Une nouvelle énergie pour Toulouse;45;ECOLE MICHELET;5 BOULEVARD MICHELET
38;MN;2020;V;1;31;555;0038;I;874;521;353;0;4;349;12;Toulouse aux travailleurs, pas aux spéculateurs;0;ECOLE MICHELET;5 BOULEVARD MICHELET
38;MN;2020;V;1;31;555;0038;I;874;521;353;0;4;349;12;Lutte ouvrière;2;ECOLE MICHELET;5 BOULEVARD MICHELET
38;MN;2020;V;1;31;555;0038;I;874;521;353;0;4;349;12;Toulouse animaliste;6;ECOLE MICHELET;5 BOULEVARD MICHELET
39;MN;2020;V;1;31;555;0039;I;85;52;33;1;0;32;12;Archipel Citoyen;5;ECOLE MICHELET;5 BOULEVARD MICHELET
39;MN;2020;V;1;31;555;0039;I;85;52;33;1;0;32;12;Toulouse animaliste;1;ECOLE MICHELET;5 BOULEVARD MICHELET
40;MN;2020;V;1;31;555;0040;I;907;501;406;2;3;401;12;En avant Toulouse;0;ECOLE CALVINHAC;8 BIS RUE JACQUES LABATUT
42;MN;2020;V;1;31;555;0042;I;1020;568;452;3;5;444;12;En avant Toulouse;2;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
42;MN;2020;V;1;31;555;0042;I;1020;568;452;3;5;444;12;Toulouse belle et forte;8;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
42;MN;2020;V;1;31;555;0042;I;1020;568;452;3;5;444;12;Une nouvelle énergie pour Toulouse;89;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
42;MN;2020;V;1;31;555;0042;I;1020;568;452;3;5;444;12;Debout Toulouse;2;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
43;MN;2020;V;1;31;555;0043;I;939;541;398;3;1;394;12;Toulouse animaliste;11;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
43;MN;2020;V;1;31;555;0043;I;939;541;398;3;1;394;12;Une nouvelle énergie pour Toulouse;65;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
43;MN;2020;V;1;31;555;0043;I;939;541;398;3;1;394;12;Debout Toulouse;2;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
43;MN;2020;V;1;31;555;0043;I;939;541;398;3;1;394;12;Pour la cohésion ! L’autre choix;16;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
44;MN;2020;V;1;31;555;0044;I;1111;603;508;1;3;504;12;Toulouse aux travailleurs, pas aux spéculateurs;1;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
45;MN;2020;V;1;31;555;0045;I;659;360;299;1;1;297;12;Toulouse aux travailleurs, pas aux spéculateurs;0;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
45;MN;2020;V;1;31;555;0045;I;659;360;299;1;1;297;12;Toulouse anticapitaliste;7;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
46;MN;2020;V;1;31;555;0046;I;447;366;81;3;2;76;12;Rassemblement Toulousain;7;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
47;MN;2020;V;1;31;555;0047;I;965;534;431;1;5;425;12;Toulouse belle et forte;6;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
47;MN;2020;V;1;31;555;0047;I;965;534;431;1;5;425;12;Pour la cohésion ! L’autre choix;26;GROUPE SCOLAIRE BONHOURE;20 B PLACE MARIUS PINEL
